"","age","income","dt_customer","recency","kidhome","teenhome","numdealspurchases","numwebvisitsmonth","totalpurchases","moneyspent","fish_ratio","meat_ratio","sweet_ratio","gold_ratio","fruit_ratio","wine_ratio","web_ratio","catalog_ratio","store_ratio"
"2094",41,76630,10,93,0,0,1,1,24,1003,0.0398803589232303,0.444666001994018,0.0558325024925224,0.174476570289133,0.0309072781655035,0.254237288135593,0.125,0.416666666666667,0.458333333333333
"2095",64,47353,11,93,0,1,3,5,10,225,0.0355555555555556,0.0844444444444444,0.0355555555555556,0.0177777777777778,0.00888888888888889,0.817777777777778,0.2,0.2,0.6
"2096",60,48920,11,93,0,2,3,7,13,347,0.0230547550432277,0.195965417867435,0.0288184438040346,0.0172910662824208,0.0489913544668588,0.685878962536023,0.461538461538462,0.153846153846154,0.384615384615385
"2097",77,67472,11,93,0,1,2,3,13,414,0.0193236714975845,0.306763285024155,0.0410628019323672,0.166666666666667,0.0748792270531401,0.391304347826087,0.307692307692308,0.153846153846154,0.538461538461538
"2098",60,64100,11,93,0,1,1,7,17,546,0,0.0494505494505494,0,0.0183150183150183,0,0.932234432234432,0.470588235294118,0.176470588235294,0.352941176470588
"2099",36,38872,11,93,1,0,2,8,6,91,0.032967032967033,0.230769230769231,0.208791208791209,0.241758241758242,0.032967032967033,0.252747252747253,0.5,0,0.5
"2100",62,72217,11,93,0,0,1,2,21,1573,0.034965034965035,0.286077558804832,0.0356007628734901,0.0979020979020979,0.0267005721551176,0.518753973299428,0.142857142857143,0.476190476190476,0.380952380952381
"2101",37,15038,11,93,1,0,2,9,5,80,0.2375,0.1375,0.15,0.325,0.1,0.05,0.4,0.2,0.4
"2102",48,13624,11,93,1,0,2,6,5,36,0.0555555555555556,0.416666666666667,0.0277777777777778,0.166666666666667,0.0555555555555556,0.277777777777778,0.4,0,0.6
"2104",38,71952,11,93,1,0,2,4,20,1443,0.036036036036036,0.315315315315315,0.0741510741510742,0.0644490644490645,0.0554400554400554,0.454608454608455,0.4,0.2,0.4
"2105",38,71952,11,93,1,0,2,4,20,1443,0.036036036036036,0.315315315315315,0.0741510741510742,0.0644490644490645,0.0554400554400554,0.454608454608455,0.4,0.2,0.4
"2106",53,78041,12,93,0,0,1,2,17,1319,0.0545868081880212,0.419257012888552,0.121304018195603,0.0128885519332828,0.0265352539802881,0.365428354814253,0.235294117647059,0.235294117647059,0.529411764705882
"2107",60,63972,12,93,0,1,4,4,19,1269,0,0.200157604412924,0.00945626477541371,0.00945626477541371,0.049645390070922,0.731284475965327,0.263157894736842,0.210526315789474,0.526315789473684
"2108",67,52852,12,93,0,1,4,8,22,879,0.012514220705347,0.112627986348123,0,0.0534698521046644,0.00910125142207053,0.812286689419795,0.454545454545455,0.318181818181818,0.227272727272727
"2109",52,62010,12,93,0,1,4,5,15,530,0.0113207547169811,0.0735849056603774,0,0.173584905660377,0.0415094339622641,0.7,0.4,0.133333333333333,0.466666666666667
"2111",57,77870,12,93,0,1,3,8,15,1815,0.0358126721763085,0.275482093663912,0.0275482093663912,0.0732782369146005,0.0275482093663912,0.560330578512397,0.333333333333333,0.333333333333333,0.333333333333333
"2113",47,85072,10,94,0,0,1,0,17,1423,0.13633169360506,0.274771609276177,0.00773014757554462,0.169360505973296,0.0646521433591005,0.347153900210822,0.176470588235294,0.235294117647059,0.588235294117647
"2114",37,73395,10,94,0,0,1,2,14,397,0.0503778337531486,0.201511335012594,0.017632241813602,0.0277078085642317,0.017632241813602,0.685138539042821,0.285714285714286,0.285714285714286,0.428571428571429
"2115",72,62307,10,94,0,1,1,5,8,160,0.0625,0.2125,0.0375,0.0625,0.08125,0.54375,0.5,0,0.5
"2116",43,58293,10,94,1,0,5,5,14,422,0.109004739336493,0.279620853080569,0.0639810426540284,0.0355450236966825,0.101895734597156,0.409952606635071,0.357142857142857,0.214285714285714,0.428571428571429
"2120",59,69882,11,94,0,0,1,1,19,1478,0.0893098782138024,0.429634641407307,0.0859269282814614,0.111637347767253,0.0859269282814614,0.197564276048714,0.157894736842105,0.368421052631579,0.473684210526316
"2122",39,22327,11,94,1,0,1,5,4,24,0.0833333333333333,0.333333333333333,0,0.208333333333333,0.166666666666667,0.208333333333333,0.25,0,0.75
"2123",63,61923,11,94,0,2,1,3,7,126,0.0238095238095238,0.142857142857143,0.0238095238095238,0.0476190476190476,0.0317460317460317,0.73015873015873,0.285714285714286,0.142857142857143,0.571428571428571
"2124",59,35791,11,94,2,1,2,8,4,35,0,0.142857142857143,0,0.0857142857142857,0,0.771428571428571,0.25,0,0.75
"2125",59,35791,11,94,2,1,2,8,4,35,0,0.142857142857143,0,0.0857142857142857,0,0.771428571428571,0.25,0,0.75
"2126",34,91172,11,94,0,0,0,3,14,1092,0,0.749084249084249,0.0256410256410256,0.0512820512820513,0.0256410256410256,0.148351648351648,0.285714285714286,0.214285714285714,0.5
"2127",57,35441,11,94,1,1,2,8,4,39,0.0512820512820513,0.230769230769231,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.641025641025641,0.25,0,0.75
"2129",37,7500,11,94,0,0,1,6,3,15,0.266666666666667,0.2,0.0666666666666667,0.333333333333333,0.133333333333333,0,0,0,1
"2130",45,71626,12,94,0,0,1,3,18,1305,0.0720306513409962,0.288122605363985,0.111111111111111,0.0551724137931034,0.0551724137931034,0.418390804597701,0.277777777777778,0.277777777777778,0.444444444444444
"2131",47,75330,12,94,1,1,4,6,25,1109,0.0838593327321912,0.231740306582507,0.0550045085662759,0.0550045085662759,0.0739404869251578,0.500450856627592,0.4,0.12,0.48
"2132",48,34529,12,94,1,0,2,7,7,162,0.0185185185185185,0.234567901234568,0.037037037037037,0.253086419753086,0.037037037037037,0.419753086419753,0.285714285714286,0.285714285714286,0.428571428571429
"2133",32,48789,12,94,0,0,1,6,17,680,0.0102941176470588,0.229411764705882,0.00735294117647059,0.213235294117647,0.0235294117647059,0.516176470588235,0.352941176470588,0.235294117647059,0.411764705882353
"2134",47,34487,12,94,1,1,3,9,6,103,0.233009708737864,0.320388349514563,0.00970873786407767,0.0776699029126214,0.174757281553398,0.184466019417476,0.5,0,0.5
"2135",51,35688,12,94,2,1,7,8,9,211,0.0568720379146919,0.42654028436019,0.004739336492891,0.151658767772512,0.014218009478673,0.345971563981043,0.444444444444444,0.111111111111111,0.444444444444444
"2136",51,35688,12,94,2,1,7,8,9,211,0.0568720379146919,0.42654028436019,0.004739336492891,0.151658767772512,0.014218009478673,0.345971563981043,0.444444444444444,0.111111111111111,0.444444444444444
"2137",72,53700,12,94,0,1,4,5,18,694,0.0994236311239193,0.335734870317003,0.0590778097982709,0.119596541786744,0.00720461095100865,0.378962536023055,0.277777777777778,0.277777777777778,0.444444444444444
"2138",37,73454,10,95,0,0,1,5,12,1651,0.0339188370684434,0.21259842519685,0.00847970926711084,0.105996365838886,0.0442156268927922,0.594791035735918,0.166666666666667,0.333333333333333,0.5
"2139",67,71113,11,95,0,1,4,4,22,835,0.0131736526946108,0.305389221556886,0.0395209580838323,0.00958083832335329,0.0395209580838323,0.592814371257485,0.272727272727273,0.318181818181818,0.409090909090909
"2141",44,31535,11,95,1,0,1,7,4,51,0,0.254901960784314,0,0.372549019607843,0.0784313725490196,0.294117647058824,0.25,0.25,0.5
"2144",64,29440,11,95,1,1,2,7,5,56,0.178571428571429,0.25,0.0714285714285714,0.0535714285714286,0.142857142857143,0.303571428571429,0.2,0,0.8
"2145",38,38508,11,95,1,0,6,8,14,443,0.0564334085778781,0.465011286681716,0.0428893905191874,0.121896162528217,0.0428893905191874,0.270880361173815,0.5,0.142857142857143,0.357142857142857
"2146",41,69520,11,95,0,0,1,5,20,1455,0.0831615120274914,0.284536082474227,0.0549828178694158,0.0639175257731959,0.0824742268041237,0.430927835051546,0.45,0.3,0.25
"2147",60,18701,11,95,1,1,4,5,6,44,0.227272727272727,0.0454545454545455,0.136363636363636,0.227272727272727,0.0909090909090909,0.272727272727273,0.333333333333333,0,0.666666666666667
"2148",60,18701,11,95,1,1,4,5,6,44,0.227272727272727,0.0454545454545455,0.136363636363636,0.227272727272727,0.0909090909090909,0.272727272727273,0.333333333333333,0,0.666666666666667
"2149",55,69901,11,95,0,1,3,5,20,882,0.115646258503401,0.233560090702948,0.104308390022676,0.168934240362812,0.0238095238095238,0.353741496598639,0.35,0.15,0.5
"2150",71,47703,11,95,0,1,4,5,17,655,0.0198473282442748,0.204580152671756,0.0396946564885496,0.187786259541985,0,0.548091603053435,0.352941176470588,0.176470588235294,0.470588235294118
"2151",33,86037,11,95,0,0,1,3,24,730,0.0397260273972603,0.171232876712329,0.0273972602739726,0.0301369863013699,0.0602739726027397,0.671232876712329,0.25,0.291666666666667,0.458333333333333
"2152",46,71847,12,95,0,0,0,3,22,1192,0.0461409395973154,0.0889261744966443,0.0528523489932886,0.176174496644295,0.0176174496644295,0.618288590604027,0.272727272727273,0.318181818181818,0.409090909090909
"2154",60,51983,12,95,0,1,3,7,21,793,0.0126103404791929,0.145018915510719,0.00882723833543506,0.0378310214375788,0,0.795712484237074,0.428571428571429,0.0952380952380952,0.476190476190476
"2155",36,68655,12,95,0,0,1,3,20,1538,0.0487646293888166,0.540962288686606,0.0767230169050715,0.0247074122236671,0.0123537061118336,0.296488946684005,0.2,0.25,0.55
"2156",36,68655,12,95,0,0,1,3,20,1538,0.0487646293888166,0.540962288686606,0.0767230169050715,0.0247074122236671,0.0123537061118336,0.296488946684005,0.2,0.25,0.55
"2159",49,57338,10,96,0,1,2,5,10,237,0.0464135021097046,0.219409282700422,0.0337552742616034,0.0717299578059072,0.0253164556962025,0.60337552742616,0.4,0.1,0.5
"2160",60,42523,10,96,0,0,1,2,6,125,0.024,0.088,0.208,0.28,0.288,0.112,0.166666666666667,0.166666666666667,0.666666666666667
"2161",60,42523,10,96,0,0,1,2,6,125,0.024,0.088,0.208,0.28,0.288,0.112,0.166666666666667,0.166666666666667,0.666666666666667
"2162",40,31761,10,96,1,0,2,5,7,98,0.163265306122449,0.204081632653061,0.142857142857143,0.285714285714286,0.0102040816326531,0.193877551020408,0.428571428571429,0,0.571428571428571
"2163",55,65747,10,96,0,1,4,6,15,460,0.05,0.104347826086957,0.0282608695652174,0.0282608695652174,0.0369565217391304,0.752173913043478,0.533333333333333,0.0666666666666667,0.4
"2167",59,84618,11,96,0,0,1,2,25,1672,0.0125598086124402,0.479066985645933,0.0394736842105263,0,0.0598086124401914,0.409090909090909,0.24,0.36,0.4
"2168",59,84618,11,96,0,0,1,2,25,1672,0.0125598086124402,0.479066985645933,0.0394736842105263,0,0.0598086124401914,0.409090909090909,0.24,0.36,0.4
"2172",84,51141,11,96,0,0,1,5,8,157,0,0.0445859872611465,0,0.0382165605095541,0,0.917197452229299,0.375,0.125,0.5
"2173",44,15072,11,96,2,0,4,5,7,53,0,0.283018867924528,0.188679245283019,0.339622641509434,0.0377358490566038,0.150943396226415,0.428571428571429,0.142857142857143,0.428571428571429
"2174",38,7500,11,96,1,0,2,8,5,36,0.111111111111111,0.138888888888889,0.166666666666667,0.25,0.305555555555556,0.0277777777777778,0.4,0,0.6
"2176",59,59754,12,96,0,1,3,5,13,475,0.00842105263157895,0.0926315789473684,0.307368421052632,0.292631578947368,0.0568421052631579,0.242105263157895,0.384615384615385,0.153846153846154,0.461538461538462
"2177",71,65569,12,96,0,1,2,3,21,859,0.0232828870779977,0.335273573923166,0.0442374854481956,0.0814901047729918,0.0535506402793946,0.462165308498254,0.285714285714286,0.238095238095238,0.476190476190476
"2178",72,28457,12,96,0,0,1,8,9,205,0.141463414634146,0.526829268292683,0.141463414634146,0.0682926829268293,0.0048780487804878,0.117073170731707,0.444444444444444,0.111111111111111,0.444444444444444
"2179",52,86857,12,96,0,0,1,2,21,2114,0.0629139072847682,0.396404919583728,0.0482497634815516,0.0189214758751183,0.0482497634815516,0.425260170293283,0.238095238095238,0.285714285714286,0.476190476190476
"2180",52,86857,12,96,0,0,1,2,21,2114,0.0629139072847682,0.396404919583728,0.0482497634815516,0.0189214758751183,0.0482497634815516,0.425260170293283,0.238095238095238,0.285714285714286,0.476190476190476
"2186",66,78331,10,97,0,1,2,4,23,1638,0.0976800976800977,0.216117216117216,0.103174603174603,0.0372405372405372,0.0842490842490843,0.461538461538462,0.434782608695652,0.260869565217391,0.304347826086957
"2187",51,37971,11,97,1,0,1,8,4,30,0.0666666666666667,0.333333333333333,0.0666666666666667,0.233333333333333,0.133333333333333,0.166666666666667,0.25,0,0.75
"2188",47,30368,11,97,0,1,2,8,5,52,0.0384615384615385,0.25,0,0.0384615384615385,0,0.673076923076923,0.4,0,0.6
"2190",59,54111,11,97,0,1,2,5,13,388,0.0206185567010309,0.139175257731959,0.0077319587628866,0.128865979381443,0.0154639175257732,0.688144329896907,0.384615384615385,0.153846153846154,0.461538461538462
"2191",60,69932,11,97,0,1,2,4,24,1049,0.142993326978074,0.145853193517636,0.100095328884652,0.0543374642516683,0.163965681601525,0.392755004766444,0.291666666666667,0.25,0.458333333333333
"2193",70,93404,11,97,1,2,3,5,14,1616,0.0123762376237624,0.17759900990099,0,0.00928217821782178,0.00928217821782178,0.791460396039604,0.214285714285714,0.285714285714286,0.5
"2194",40,38680,11,97,1,0,1,7,5,79,0.189873417721519,0.455696202531646,0.0632911392405063,0.151898734177215,0,0.139240506329114,0.4,0,0.6
"2195",40,24570,11,97,1,0,3,9,8,193,0.0569948186528497,0.321243523316062,0.0725388601036269,0.227979274611399,0.176165803108808,0.145077720207254,0.5,0,0.5
"2196",57,77766,11,97,0,1,2,6,32,1529,0.0752125572269457,0.173315892740353,0.0385873119686069,0.0176586003924133,0.0385873119686069,0.656638325703074,0.34375,0.3125,0.34375
"2197",57,77766,11,97,0,1,2,6,32,1529,0.0752125572269457,0.173315892740353,0.0385873119686069,0.0176586003924133,0.0385873119686069,0.656638325703074,0.34375,0.3125,0.34375
"2199",56,23748,12,97,1,0,3,8,6,76,0.157894736842105,0.381578947368421,0.197368421052632,0.105263157894737,0.0789473684210526,0.0789473684210526,0.333333333333333,0.166666666666667,0.5
"2200",60,45989,12,97,0,1,4,3,12,322,0.0869565217391304,0.270186335403727,0.0745341614906832,0.0372670807453416,0.102484472049689,0.428571428571429,0.25,0.166666666666667,0.583333333333333
"2201",36,23331,12,97,1,0,6,9,11,269,0.0892193308550186,0.37546468401487,0.0557620817843866,0.0185873605947955,0.0743494423791822,0.386617100371747,0.454545454545455,0.0909090909090909,0.454545454545455
"2202",70,70421,10,98,0,1,3,6,20,767,0.0977835723598435,0.177314211212516,0.0182529335071708,0.045632333767927,0.0365058670143416,0.624511082138201,0.5,0.15,0.35
"2203",61,23091,10,98,1,1,4,7,6,48,0,0.229166666666667,0,0.0416666666666667,0,0.729166666666667,0.333333333333333,0.166666666666667,0.5
"2204",34,24683,10,98,1,0,2,5,6,41,0.146341463414634,0.24390243902439,0.170731707317073,0.146341463414634,0.0975609756097561,0.195121951219512,0.333333333333333,0,0.666666666666667
"2205",51,157243,10,98,0,1,15,0,22,1608,0.000621890547263682,0.983830845771144,0.00124378109452736,0.000621890547263682,0.00124378109452736,0.0124378109452736,0,1,0
"2206",51,54222,10,98,0,1,1,3,11,264,0.0113636363636364,0.117424242424242,0.0454545454545455,0.0265151515151515,0.0454545454545455,0.753787878787879,0.272727272727273,0.272727272727273,0.454545454545455
"2207",56,73455,11,98,0,0,1,3,21,2088,0.089080459770115,0.362547892720307,0.0780651340996169,0.00957854406130268,0.0292145593869732,0.431513409961686,0.285714285714286,0.238095238095238,0.476190476190476
"2210",46,47025,11,98,0,1,5,9,18,635,0.0362204724409449,0.0929133858267717,0.0078740157480315,0.0456692913385827,0.0173228346456693,0.8,0.611111111111111,0.0555555555555556,0.333333333333333
"2211",58,44529,11,98,0,1,6,5,19,691,0.0246020260492041,0.131693198263386,0.00868306801736614,0.0376266280752533,0.0188133140376266,0.778581765557164,0.31578947368421,0.105263157894737,0.578947368421053
"2212",50,31560,11,98,1,0,2,8,6,94,0.0425531914893617,0.212765957446809,0,0.074468085106383,0.0106382978723404,0.659574468085106,0.333333333333333,0.166666666666667,0.5
"2213",41,90687,11,98,0,0,1,2,16,1779,0.0129286115795391,0.377740303541315,0.0191118605958404,0.0286677908937605,0.00955593029792018,0.551995503091624,0.375,0.125,0.5
"2216",56,64590,12,98,0,0,1,6,23,1338,0.0269058295964126,0.125560538116592,0.0343796711509716,0.0224215246636771,0.103139013452915,0.687593423019432,0.391304347826087,0.173913043478261,0.434782608695652
"2217",64,50611,12,98,0,1,6,6,16,493,0.0121703853955375,0.0486815415821501,0,0.00811359026369168,0,0.931034482758621,0.25,0.3125,0.4375
"2218",64,50611,12,98,0,1,6,6,16,493,0.0121703853955375,0.0486815415821501,0,0.00811359026369168,0,0.931034482758621,0.25,0.3125,0.4375
"2219",54,83273,12,98,1,2,10,7,19,1392,0.0114942528735632,0.466954022988506,0.0732758620689655,0.0732758620689655,0.0639367816091954,0.311063218390805,0.210526315789474,0.31578947368421,0.473684210526316
"2220",44,81702,12,98,0,0,1,3,26,1633,0.0171463563992652,0.473974280465401,0.0189834660134721,0.114513165952235,0.0306184935701164,0.34476423759951,0.269230769230769,0.269230769230769,0.461538461538462
"2222",50,42557,12,98,0,1,4,8,11,270,0,0.196296296296296,0.0185185185185185,0.0555555555555556,0.0185185185185185,0.711111111111111,0.545454545454545,0.0909090909090909,0.363636363636364
"2225",58,44794,10,99,0,1,1,6,5,65,0,0.107692307692308,0,0.0615384615384615,0,0.830769230769231,0.4,0,0.6
"2226",58,44794,10,99,0,1,1,6,5,65,0,0.107692307692308,0,0.0615384615384615,0,0.830769230769231,0.4,0,0.6
"2227",50,69719,10,99,0,0,1,1,10,801,0.220973782771536,0.259675405742821,0.017478152309613,0.0536828963795256,0.107365792759051,0.340823970037453,0.2,0.3,0.5
"2229",55,42231,10,99,1,1,1,5,4,37,0,0.216216216216216,0.027027027027027,0.108108108108108,0,0.648648648648649,0.25,0,0.75
"2230",50,20130,10,99,0,0,1,8,4,34,0.205882352941176,0.0882352941176471,0.176470588235294,0.352941176470588,0.176470588235294,0,0.25,0,0.75
"2231",50,20130,10,99,0,0,1,8,4,34,0.205882352941176,0.0882352941176471,0.176470588235294,0.352941176470588,0.176470588235294,0,0.25,0,0.75
"2232",51,42429,10,99,0,1,2,5,5,67,0.0298507462686567,0.0895522388059701,0,0.0597014925373134,0,0.82089552238806,0.2,0.2,0.6
"2233",51,42429,10,99,0,1,2,5,5,67,0.0298507462686567,0.0895522388059701,0,0.0597014925373134,0,0.82089552238806,0.2,0.2,0.6
"2235",51,78901,11,99,0,1,3,4,17,734,0.0449591280653951,0.420980926430518,0.0354223433242507,0.0463215258855586,0.0149863760217984,0.43732970027248,0.529411764705882,0.176470588235294,0.294117647058824
"2236",48,66476,11,99,0,1,2,4,18,689,0.0682148040638607,0.182873730043541,0.06966618287373,0.113207547169811,0.0261248185776488,0.539912917271408,0.277777777777778,0.111111111111111,0.611111111111111
"2237",47,31056,11,99,1,0,1,8,4,55,0.0545454545454545,0.236363636363636,0.145454545454545,0.290909090909091,0.181818181818182,0.0909090909090909,0.25,0,0.75
"2238",48,46310,12,99,1,0,2,8,12,309,0.0485436893203883,0.284789644012945,0.0161812297734628,0.0453074433656958,0.00647249190938511,0.598705501618123,0.5,0.0833333333333333,0.416666666666667
"2239",46,65819,12,99,0,0,1,3,19,1383,0.107736804049168,0.506869125090383,0.119305856832972,0.0455531453362256,0.0274765003615329,0.193058568329718,0.263157894736842,0.210526315789474,0.526315789473684
"2240",55,94871,12,99,0,2,1,7,17,1078,0.174397031539889,0.512987012987013,0,0.133580705009276,0.0222634508348794,0.156771799628942,0.470588235294118,0.294117647058824,0.235294117647059
